"Date and Time Run 5","Time (s) Run 5","Force (N) Run 5","Position (m) Run 5","Velocity (m/s) Run 5","Acceleration (m/s²) Run 5","Speed (m/s) Run 5","Date and Time Run 6","Time (s) Run 6","Force (N) Run 6","Position (m) Run 6","Velocity (m/s) Run 6","Acceleration (m/s²) Run 6","Speed (m/s) Run 6","Date and Time Run 7","Time (s) Run 7","Force (N) Run 7","Position (m) Run 7","Velocity (m/s) Run 7","Acceleration (m/s²) Run 7","Speed (m/s) Run 7","Date and Time Run 8","Time (s) Run 8","Force (N) Run 8","Position (m) Run 8","Velocity (m/s) Run 8","Acceleration (m/s²) Run 8","Speed (m/s) Run 8"
01/09/2024 11:13:05 am,9.000,4.30,-0.2306,-8.084E-4,0.0,8.0842E-4,01/09/2024 11:15:08 am,9.000,0.16,0.1454,-0.211,,0.2110,01/09/2024 11:16:01 am,9.000,-0.02,0.2619,-0.101,0.0,0.1011,01/09/2024 11:20:51 am,9.000,0.01,0.0598,-0.006,0.1,0.0065
01/09/2024 11:13:05 am,9.025,4.30,-0.2308,-8.084E-4,0.1,8.0842E-4,01/09/2024 11:15:08 am,9.025,0.23,0.1403,,,,01/09/2024 11:16:01 am,9.025,0.06,0.2593,-0.099,0.1,0.0994,01/09/2024 11:20:51 am,9.025,0.00,0.0597,-0.004,0.1,0.0040
01/09/2024 11:13:05 am,9.050,4.30,-0.2308,0.002,0.5,0.0024,,,,,,,,01/09/2024 11:16:01 am,9.050,0.08,0.2568,-0.093,0.3,0.0930,01/09/2024 11:20:51 am,9.050,,0.0595,-0.002,,0.0024
01/09/2024 11:13:05 am,9.075,4.29,-0.2306,0.014,1.5,0.0137,,,,,,,,01/09/2024 11:16:01 am,9.075,0.10,0.2547,-0.083,0.4,0.0833,01/09/2024 11:20:51 am,9.075,,0.0595,0.000,,0.0000
01/09/2024 11:13:05 am,9.100,4.28,-0.2304,0.055,3.6,0.0550,,,,,,,,01/09/2024 11:16:01 am,9.100,0.13,0.2526,-0.072,0.5,0.0719,01/09/2024 11:20:51 am,9.100,,0.0595,,,
01/09/2024 11:13:05 am,9.125,4.20,-0.2291,0.168,6.6,0.1682,,,,,,,,01/09/2024 11:16:01 am,9.125,0.16,0.2510,-0.058,0.6,0.0582,,,,,,,
01/09/2024 11:13:05 am,9.150,4.03,-0.2241,0.383,9.8,0.3832,,,,,,,,01/09/2024 11:16:01 am,9.150,0.17,0.2497,-0.042,0.7,0.0420,,,,,,,
01/09/2024 11:13:05 am,9.175,3.76,-0.2117,0.681,11.7,0.6807,,,,,,,,01/09/2024 11:16:01 am,9.175,0.18,0.2488,-0.024,0.7,0.0243,,,,,,,
01/09/2024 11:13:05 am,9.200,3.34,-0.1903,1.006,11.8,1.0057,,,,,,,,01/09/2024 11:16:01 am,9.200,0.19,0.2485,-0.006,0.7,0.0065,,,,,,,
01/09/2024 11:13:05 am,9.225,2.76,-0.1608,1.302,10.3,1.3015,,,,,,,,01/09/2024 11:16:01 am,9.225,0.20,0.2486,0.010,0.6,0.0097,,,,,,,
01/09/2024 11:13:05 am,9.250,2.07,-0.1242,1.536,7.8,1.5360,,,,,,,,01/09/2024 11:16:01 am,9.250,0.18,0.2490,0.025,0.6,0.0251,,,,,,,
01/09/2024 11:13:05 am,9.275,1.30,-0.0826,1.700,4.8,1.7001,,,,,,,,01/09/2024 11:16:01 am,9.275,0.17,0.2498,0.040,0.6,0.0404,,,,,,,
01/09/2024 11:13:05 am,9.300,0.49,-0.0381,1.780,1.8,1.7801,,,,,,,,01/09/2024 11:16:01 am,9.300,0.15,0.2510,0.055,0.5,0.0550,,,,,,,
01/09/2024 11:13:05 am,9.325,-2.11,0.0081,1.781,-0.5,1.7809,,,,,,,,01/09/2024 11:16:01 am,9.325,0.13,0.2526,0.066,0.4,0.0663,,,,,,,
01/09/2024 11:13:05 am,9.350,-1.19,0.0521,1.729,-1.8,1.7292,,,,,,,,01/09/2024 11:16:01 am,9.350,0.11,0.2544,0.074,0.3,0.0744,,,,,,,
01/09/2024 11:13:05 am,9.375,0.01,0.0943,1.669,-1.9,1.6694,,,,,,,,01/09/2024 11:16:01 am,9.375,0.08,0.2563,0.080,0.2,0.0800,,,,,,,
01/09/2024 11:13:05 am,9.400,-0.02,0.1351,1.627,-2.5,1.6265,,,,,,,,01/09/2024 11:16:01 am,9.400,0.04,0.2584,0.082,0.0,0.0825,,,,,,,
01/09/2024 11:13:05 am,9.425,-0.01,0.1756,1.598,-6.2,1.5982,,,,,,,,01/09/2024 11:16:01 am,9.425,-0.07,0.2606,0.081,-0.2,0.0808,,,,,,,
01/09/2024 11:13:05 am,9.450,0.07,0.2149,1.425,-13.3,1.4252,,,,,,,,01/09/2024 11:16:01 am,9.450,-0.14,0.2625,0.073,-0.4,0.0728,,,,,,,
01/09/2024 11:13:05 am,9.475,0.03,0.2543,0.941,-19.7,0.9410,,,,,,,,01/09/2024 11:16:01 am,9.475,-0.12,0.2644,0.059,,0.0590,,,,,,,
01/09/2024 11:13:05 am,9.500,0.03,0.2702,0.289,-19.8,0.2894,,,,,,,,01/09/2024 11:16:01 am,9.500,0.00,0.2656,0.041,,0.0412,,,,,,,
01/09/2024 11:13:05 am,9.525,-0.07,0.2614,-0.215,-13.3,0.2150,,,,,,,,01/09/2024 11:16:01 am,9.525,0.03,0.2664,,,,,,,,,,
01/09/2024 11:13:05 am,9.550,-0.12,0.2511,-0.394,-5.1,0.3937,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.575,-0.13,0.2411,-0.373,0.1,0.3727,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.600,-0.05,0.2315,-0.320,1.6,0.3201,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.625,0.01,0.2252,-0.275,1.3,0.2749,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.650,0.03,0.2190,-0.251,0.7,0.2514,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.675,0.10,0.2123,-0.247,0.4,0.2466,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.700,0.20,0.2066,-0.238,0.5,0.2385,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.725,0.24,0.2006,-0.225,0.8,0.2247,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.750,0.35,0.1950,-0.201,1.2,0.2013,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.775,0.41,0.1903,-0.163,1.6,0.1633,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.800,0.46,0.1867,-0.118,1.9,0.1180,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.825,0.51,0.1843,-0.069,2.0,0.0687,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.850,0.52,0.1832,-0.018,2.0,0.0178,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.875,0.53,0.1835,0.034,2.0,0.0340,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.900,0.49,0.1849,0.082,1.8,0.0825,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.925,0.45,0.1877,0.127,1.6,0.1269,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.950,0.38,0.1914,0.165,1.4,0.1649,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:05 am,9.975,0.31,0.1961,0.196,1.1,0.1956,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.000,0.23,0.2013,0.220,0.8,0.2199,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.025,0.15,0.2071,0.237,0.6,0.2369,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.050,0.06,0.2133,0.248,0.3,0.2482,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.075,0.01,0.2196,0.253,0.1,0.2530,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.100,,0.2260,0.254,0.0,0.2538,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.125,,0.2323,0.253,,0.2530,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.150,,0.2386,0.252,,0.2522,,,,,,,,,,,,,,,,,,,,,
01/09/2024 11:13:06 am,10.175,,0.2449,,,,,,,,,,,,,,,,,,,,,,,,
